5.135.17.28 - - [13/Mar/2016:09:03:30 +0000] "GET /xmlrpc.php HTTP/1.1" 401 203 "-" "-"
105.224.170.122 - christo [14/Mar/2016:14:35:34 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:34 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:34 +0000] "GET /bundles/src/ui/public/images/elk.ico HTTP/1.1" 200 111 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:34 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966135986 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:35 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 167 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:36 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457966138629 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:37 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966135986 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:38 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 245 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:35:40 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457966135986 HTTP/1.1" 200 2599 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:07 +0000] "GET /ui/ HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:07 +0000] "GET /ui/static/bootstrap.min.css HTTP/1.1" 200 99962 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:07 +0000] "GET /ui/static/base.css HTTP/1.1" 200 39476 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:07 +0000] "GET /ui/static/application.min.js HTTP/1.1" 304 0 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:09 +0000] "GET /v1/catalog/datacenters HTTP/1.1" 200 7 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:10 +0000] "GET /v1/internal/ui/nodes?dc=dc1&token=undefined HTTP/1.1" 200 9897 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:10 +0000] "GET /ui/static/loading-cylon-purple.svg HTTP/1.1" 304 0 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:10 +0000] "GET /ui/static/favicon.png HTTP/1.1" 200 3657 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:10 +0000] "GET /v1/internal/ui/nodes?dc=dc1&token= HTTP/1.1" 200 9897 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:11 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3663 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:12 +0000] "GET /v1/internal/ui/node/Staging01?dc=dc1&token= HTTP/1.1" 200 3663 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:36:12 +0000] "GET /v1/session/node/Staging01?dc=dc1&token= HTTP/1.1" 200 2 "http://consul.tngnt.co/ui/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
192.30.252.42 - - [14/Mar/2016:14:38:07 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.42 - - [14/Mar/2016:14:38:07 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.34 - - [14/Mar/2016:14:38:23 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:14:38:27 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:14:38:28 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.34 - - [14/Mar/2016:14:38:29 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.45 - - [14/Mar/2016:14:38:29 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:14:38:36 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.45 - - [14/Mar/2016:14:38:40 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:14:38:40 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
105.224.170.122 - christo [14/Mar/2016:14:39:39 +0000] "GET /app/kibana HTTP/1.1" 200 12540 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:40 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:40 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:40 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:41 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:43 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:43 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:43 +0000] "GET /bundles/src/ui/public/images/elk.ico HTTP/1.1" 200 111 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:43 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966384647 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:44 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:45 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457966387078 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:46 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966384647 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:47 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 246 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:39:50 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457966384647 HTTP/1.1" 200 4853 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:25 +0000] "GET /app/kibana HTTP/1.1" 200 12540 "http://kibana.tngnt.co/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:26 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:26 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:26 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:27 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:30 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:30 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:30 +0000] "GET /bundles/src/ui/public/images/elk.ico HTTP/1.1" 200 111 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:30 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966672041 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:33 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 165 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:34 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457966676309 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:34 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457966672041 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:35 +0000] "POST /elasticsearch/logstash-*/_field_stats?level=indices HTTP/1.1" 200 244 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:14:44:39 +0000] "POST /elasticsearch/_msearch?timeout=0&ignore_unavailable=true&preference=1457966672041 HTTP/1.1" 200 18562 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:09:25 +0000] "GET /elasticsearch/logstash-*/_mapping/field/*?_=1457968166678&ignore_unavailable=false&allow_no_indices=false&include_defaults=true HTTP/1.1" 200 8926 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:09:34 +0000] "GET /elasticsearch/filebeat-*/_mapping/field/*?_=1457968176692&ignore_unavailable=false&allow_no_indices=false&include_defaults=true HTTP/1.1" 404 157 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:09:43 +0000] "GET /elasticsearch/logstash-*/_mapping/field/*?_=1457968185535&ignore_unavailable=false&allow_no_indices=false&include_defaults=true HTTP/1.1" 200 8919 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:09:55 +0000] "POST /elasticsearch/.kibana/index-pattern/logstash-*?op_type=create HTTP/1.1" 409 168 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:05 +0000] "GET /status HTTP/1.1" 200 12507 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:10 +0000] "GET /bundles/statusPage.style.css?v=9732 HTTP/1.1" 200 7105 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:10 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:10 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:10 +0000] "GET /bundles/statusPage.bundle.js?v=9732 HTTP/1.1" 200 8024 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:11 +0000] "GET /api/status HTTP/1.1" 200 837 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:11 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:36 +0000] "GET /plugins/sense/bonsai.png HTTP/1.1" 200 26218 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:37 +0000] "GET /app/kibana HTTP/1.1" 200 12540 "http://kibana.tngnt.co/status" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:38 +0000] "GET /bundles/commons.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:38 +0000] "GET /bundles/kibana.style.css?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:38 +0000] "GET /bundles/commons.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:38 +0000] "GET /bundles/kibana.bundle.js?v=9732 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:40 +0000] "GET /bundles/src/ui/public/images/kibana.svg HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:40 +0000] "GET /bundles/node_modules/font-awesome/fonts/fontawesome-webfont.woff2 HTTP/1.1" 304 0 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:40 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457968242346 HTTP/1.1" 200 153 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:40 +0000] "POST /elasticsearch/.kibana/index-pattern/_search?fields= HTTP/1.1" 200 164 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:40 +0000] "GET /elasticsearch/.kibana/_mapping/*/field/_source?_=1457968243432 HTTP/1.1" 200 125 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:41 +0000] "POST /elasticsearch/_mget?timeout=0&ignore_unavailable=true&preference=1457968242346 HTTP/1.1" 200 464 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
105.224.170.122 - christo [14/Mar/2016:15:10:41 +0000] "GET /elasticsearch/logstash-*/_mapping/field/*?_=1457968244200&ignore_unavailable=false&allow_no_indices=false&include_defaults=true HTTP/1.1" 200 8926 "http://kibana.tngnt.co/app/kibana" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36"
192.30.252.46 - - [14/Mar/2016:15:17:25 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:15:17:26 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.40 - - [14/Mar/2016:15:17:28 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.45 - - [14/Mar/2016:15:17:40 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
192.30.252.42 - - [14/Mar/2016:15:20:45 +0000] "POST /github/tangentsolutions/ HTTP/1.1" 200 2 "-" "GitHub-Hookshot/7a65dd9"
